2024-08-25 17:11:32,430 INFO    StreamThr :43025 [internal.py:wandb_internal():86] W&B internal server running at pid: 43025, started at: 2024-08-25 17:11:32.430058
2024-08-25 17:11:33,048 DEBUG   HandlerThread:43025 [system_monitor.py:probe():223] {'os': 'macOS-12.7.1-arm64-arm-64bit', 'python': '3.10.14', 'heartbeatAt': '2024-08-25T15:11:33.016730', 'startedAt': '2024-08-25T15:11:32.426784', 'docker': None, 'cuda': None, 'args': ('--input_artifact', 'preprocessed_data.csv:latest', '--artifact_root', 'data', '--artifact_type', 'segregated_data', '--test_size', '0.3', '--random_state', '42', '--stratify', 'genre'), 'state': 'running', 'program': '/Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/run.py', 'codePathLocal': 'run.py', 'codePath': 'lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/run.py', 'git': {'remote': 'https://github.com/udacity/nd0821-c2-build-model-workflow-exercises.git', 'commit': '1d237f12348c3d915abc3ddb7cb68ef6ab597236'}, 'email': None, 'root': '/Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises', 'host': 'MBP-di-Daniele.Home', 'username': 'f81658c', 'executable': '/opt/anaconda3/envs/mlflow-f9ba271db3d11ecbef8779ccec5d3db3d87fa2a0/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 926.3517189025879, 'used': 20.557537078857422}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2024-08-25 17:11:33,048 INFO    HandlerThread:43025 [system_monitor.py:probe():224] Finished collecting system info
2024-08-25 17:11:33,048 INFO    HandlerThread:43025 [system_monitor.py:probe():227] Publishing system info
2024-08-25 17:11:33,048 DEBUG   HandlerThread:43025 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-08-25 17:11:33,747 DEBUG   HandlerThread:43025 [system_info.py:_save_conda():219] Saving conda packages done
2024-08-25 17:11:33,748 INFO    HandlerThread:43025 [system_monitor.py:probe():229] Finished publishing system info
2024-08-25 17:11:33,749 DEBUG   SenderThread:43025 [sender.py:send():378] send: files
2024-08-25 17:11:33,749 INFO    SenderThread:43025 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2024-08-25 17:11:33,792 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: python_packages
2024-08-25 17:11:33,793 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: stop_status
2024-08-25 17:11:33,793 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: python_packages
2024-08-25 17:11:33,793 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: internal_messages
2024-08-25 17:11:33,793 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: stop_status
2024-08-25 17:11:33,946 INFO    Thread-12 :43025 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/wandb-metadata.json
2024-08-25 17:11:33,946 INFO    Thread-12 :43025 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/conda-environment.yaml
2024-08-25 17:11:33,946 INFO    Thread-12 :43025 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/requirements.txt
2024-08-25 17:11:34,275 DEBUG   SenderThread:43025 [sender.py:send():378] send: telemetry
2024-08-25 17:11:34,461 INFO    wandb-upload_0:43025 [upload_job.py:push():131] Uploaded file /var/folders/45/fj8r5p_92hq96t1_t88048jm0000gn/T/tmpe14g7io5wandb/bonj5ytd-wandb-metadata.json
2024-08-25 17:11:34,742 DEBUG   SenderThread:43025 [sender.py:send():378] send: use_artifact
2024-08-25 17:11:34,950 INFO    Thread-12 :43025 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/output.log
2024-08-25 17:11:35,648 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: log_artifact
2024-08-25 17:11:35,648 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: log_artifact
2024-08-25 17:11:36,962 INFO    Thread-12 :43025 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/output.log
2024-08-25 17:11:39,040 INFO    wandb-upload_0:43025 [upload_job.py:push():89] Uploaded file /Users/f81658c/Library/Application Support/wandb/artifacts/staging/tmpj_6r9mmn
2024-08-25 17:11:39,757 INFO    SenderThread:43025 [sender.py:send_request_log_artifact():1431] logged artifact data_train.csv - {'id': 'QXJ0aWZhY3Q6MTE2NDc3NjAzMw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNzA0MDA3OQ==', 'latestArtifact': None}}
2024-08-25 17:11:39,757 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: status_report
2024-08-25 17:11:40,611 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: log_artifact
2024-08-25 17:11:40,611 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: log_artifact
2024-08-25 17:11:42,712 INFO    wandb-upload_0:43025 [upload_job.py:push():89] Uploaded file /Users/f81658c/Library/Application Support/wandb/artifacts/staging/tmpfwro9u0e
2024-08-25 17:11:42,989 INFO    Thread-12 :43025 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/output.log
2024-08-25 17:11:43,409 INFO    SenderThread:43025 [sender.py:send_request_log_artifact():1431] logged artifact data_test.csv - {'id': 'QXJ0aWZhY3Q6MTE2NDc3NjA4OQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNzA0MDA4NA==', 'latestArtifact': None}}
2024-08-25 17:11:43,964 DEBUG   SenderThread:43025 [sender.py:send():378] send: exit
2024-08-25 17:11:43,965 INFO    SenderThread:43025 [sender.py:send_exit():585] handling exit code: 0
2024-08-25 17:11:43,965 INFO    SenderThread:43025 [sender.py:send_exit():587] handling runtime: 10
2024-08-25 17:11:43,965 INFO    SenderThread:43025 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-08-25 17:11:43,965 INFO    SenderThread:43025 [sender.py:send_exit():593] send defer
2024-08-25 17:11:43,965 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:43,965 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 0
2024-08-25 17:11:43,965 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:43,965 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 0
2024-08-25 17:11:43,965 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 1
2024-08-25 17:11:43,965 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:43,965 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 1
2024-08-25 17:11:43,965 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:43,965 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 1
2024-08-25 17:11:43,965 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 2
2024-08-25 17:11:43,966 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:43,966 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 2
2024-08-25 17:11:43,966 INFO    HandlerThread:43025 [system_monitor.py:finish():203] Stopping system monitor
2024-08-25 17:11:43,966 DEBUG   SystemMonitor:43025 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-25 17:11:43,966 DEBUG   SystemMonitor:43025 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-25 17:11:43,966 DEBUG   SystemMonitor:43025 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-25 17:11:43,966 INFO    HandlerThread:43025 [interfaces.py:finish():202] Joined cpu monitor
2024-08-25 17:11:43,966 INFO    HandlerThread:43025 [interfaces.py:finish():202] Joined disk monitor
2024-08-25 17:11:43,967 INFO    HandlerThread:43025 [interfaces.py:finish():202] Joined gpuapple monitor
2024-08-25 17:11:43,967 INFO    HandlerThread:43025 [interfaces.py:finish():202] Joined memory monitor
2024-08-25 17:11:43,967 INFO    HandlerThread:43025 [interfaces.py:finish():202] Joined network monitor
2024-08-25 17:11:43,967 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:43,967 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 2
2024-08-25 17:11:43,967 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 3
2024-08-25 17:11:43,967 DEBUG   SenderThread:43025 [sender.py:send():378] send: telemetry
2024-08-25 17:11:43,967 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:43,967 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 3
2024-08-25 17:11:43,967 DEBUG   SenderThread:43025 [sender.py:send():378] send: stats
2024-08-25 17:11:43,967 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:43,967 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 3
2024-08-25 17:11:43,967 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 4
2024-08-25 17:11:43,967 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:43,967 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 4
2024-08-25 17:11:43,967 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:43,967 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 4
2024-08-25 17:11:43,967 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 5
2024-08-25 17:11:43,967 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:43,968 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 5
2024-08-25 17:11:43,968 DEBUG   SenderThread:43025 [sender.py:send():378] send: summary
2024-08-25 17:11:43,968 INFO    SenderThread:43025 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-08-25 17:11:43,968 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:43,968 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 5
2024-08-25 17:11:43,968 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 6
2024-08-25 17:11:43,968 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:43,968 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 6
2024-08-25 17:11:43,968 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:43,968 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 6
2024-08-25 17:11:43,970 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: status_report
2024-08-25 17:11:43,990 INFO    Thread-12 :43025 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/wandb-summary.json
2024-08-25 17:11:44,135 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 7
2024-08-25 17:11:44,135 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:44,135 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 7
2024-08-25 17:11:44,135 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:44,135 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 7
2024-08-25 17:11:44,359 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 8
2024-08-25 17:11:44,360 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:44,360 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 8
2024-08-25 17:11:44,360 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:44,360 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 8
2024-08-25 17:11:44,361 INFO    SenderThread:43025 [job_builder.py:build():298] Attempting to build job artifact
2024-08-25 17:11:44,361 INFO    SenderThread:43025 [job_builder.py:_get_source_type():428] is repo sourced job
2024-08-25 17:11:44,364 INFO    SenderThread:43025 [job_builder.py:build():404] adding wandb-job metadata file
2024-08-25 17:11:44,365 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 9
2024-08-25 17:11:44,365 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:44,365 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 9
2024-08-25 17:11:44,365 DEBUG   SenderThread:43025 [sender.py:send():378] send: artifact
2024-08-25 17:11:44,970 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-25 17:11:44,996 INFO    Thread-12 :43025 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/config.yaml
2024-08-25 17:11:44,997 INFO    Thread-12 :43025 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/output.log
2024-08-25 17:11:45,244 INFO    wandb-upload_0:43025 [upload_job.py:push():89] Uploaded file /Users/f81658c/Library/Application Support/wandb/artifacts/staging/tmpizgl5ukd
2024-08-25 17:11:45,315 INFO    wandb-upload_1:43025 [upload_job.py:push():89] Uploaded file /Users/f81658c/Library/Application Support/wandb/artifacts/staging/tmp9a0pzh1r
2024-08-25 17:11:46,610 INFO    SenderThread:43025 [sender.py:send_artifact():1443] sent artifact job-https___github.com_udacity_nd0821-c2-build-model-workflow-e..lease-and-deploy_exercises_exercise_14_starter_segregate_run.py - {'id': 'QXJ0aWZhY3Q6MTE2NDc3NjEzNA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNzA0MDA5MQ==', 'latestArtifact': None}}
2024-08-25 17:11:46,611 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:46,611 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 9
2024-08-25 17:11:46,611 INFO    SenderThread:43025 [dir_watcher.py:finish():358] shutting down directory watcher
2024-08-25 17:11:46,999 INFO    SenderThread:43025 [dir_watcher.py:finish():388] scan: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files
2024-08-25 17:11:46,999 INFO    SenderThread:43025 [dir_watcher.py:finish():402] scan save: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/requirements.txt requirements.txt
2024-08-25 17:11:47,000 INFO    SenderThread:43025 [dir_watcher.py:finish():402] scan save: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/output.log output.log
2024-08-25 17:11:47,003 INFO    SenderThread:43025 [dir_watcher.py:finish():402] scan save: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/config.yaml config.yaml
2024-08-25 17:11:47,003 INFO    SenderThread:43025 [dir_watcher.py:finish():402] scan save: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/wandb-summary.json wandb-summary.json
2024-08-25 17:11:47,004 INFO    SenderThread:43025 [dir_watcher.py:finish():402] scan save: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/conda-environment.yaml conda-environment.yaml
2024-08-25 17:11:47,004 INFO    SenderThread:43025 [dir_watcher.py:finish():402] scan save: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/wandb-metadata.json wandb-metadata.json
2024-08-25 17:11:47,004 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 10
2024-08-25 17:11:47,004 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: poll_exit
2024-08-25 17:11:47,004 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:47,004 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 10
2024-08-25 17:11:47,005 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:47,005 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 10
2024-08-25 17:11:47,006 INFO    SenderThread:43025 [file_pusher.py:finish():172] shutting down file pusher
2024-08-25 17:11:47,386 INFO    wandb-upload_1:43025 [upload_job.py:push():131] Uploaded file /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/output.log
2024-08-25 17:11:47,387 INFO    wandb-upload_0:43025 [upload_job.py:push():131] Uploaded file /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/requirements.txt
2024-08-25 17:11:47,512 INFO    wandb-upload_4:43025 [upload_job.py:push():131] Uploaded file /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/conda-environment.yaml
2024-08-25 17:11:47,512 INFO    wandb-upload_3:43025 [upload_job.py:push():131] Uploaded file /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/wandb-summary.json
2024-08-25 17:11:47,514 INFO    wandb-upload_2:43025 [upload_job.py:push():131] Uploaded file /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-5-final-pipeline-release-and-deploy/exercises/exercise_14/starter/segregate/wandb/run-20240825_171132-72lrhbe1/files/config.yaml
2024-08-25 17:11:47,719 INFO    Thread-11 (_thread_body):43025 [sender.py:transition_state():613] send defer: 11
2024-08-25 17:11:47,720 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:47,720 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 11
2024-08-25 17:11:47,720 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:47,720 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 11
2024-08-25 17:11:47,720 INFO    SenderThread:43025 [file_pusher.py:join():178] waiting for file pusher
2024-08-25 17:11:47,721 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 12
2024-08-25 17:11:47,721 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:47,721 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 12
2024-08-25 17:11:47,721 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:47,721 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 12
2024-08-25 17:11:47,721 INFO    SenderThread:43025 [file_stream.py:finish():595] file stream finish called
2024-08-25 17:11:47,874 INFO    SenderThread:43025 [file_stream.py:finish():599] file stream finish is done
2024-08-25 17:11:47,875 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 13
2024-08-25 17:11:47,875 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:47,875 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 13
2024-08-25 17:11:47,876 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:47,876 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 13
2024-08-25 17:11:47,876 INFO    SenderThread:43025 [sender.py:transition_state():613] send defer: 14
2024-08-25 17:11:47,876 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: defer
2024-08-25 17:11:47,876 DEBUG   SenderThread:43025 [sender.py:send():378] send: final
2024-08-25 17:11:47,876 INFO    HandlerThread:43025 [handler.py:handle_request_defer():172] handle defer: 14
2024-08-25 17:11:47,877 DEBUG   SenderThread:43025 [sender.py:send():378] send: footer
2024-08-25 17:11:47,877 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: defer
2024-08-25 17:11:47,877 INFO    SenderThread:43025 [sender.py:send_request_defer():609] handle sender defer: 14
2024-08-25 17:11:47,877 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-25 17:11:47,878 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: poll_exit
2024-08-25 17:11:47,878 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-25 17:11:47,878 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: server_info
2024-08-25 17:11:47,878 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: get_summary
2024-08-25 17:11:47,878 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: sampled_history
2024-08-25 17:11:47,878 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: internal_messages
2024-08-25 17:11:47,879 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: poll_exit
2024-08-25 17:11:47,879 DEBUG   SenderThread:43025 [sender.py:send_request():405] send_request: server_info
2024-08-25 17:11:47,879 DEBUG   HandlerThread:43025 [handler.py:handle_request():146] handle_request: job_info
